Instance 0
0x3e06:	VADDSD (%RAX),%XMM0,%XMM0                         ;	linear pattern;	64000
0x3e11:	VADDSD (%RAX),%XMM0,%XMM1                         ;	linear pattern;	64000
0x3e18:	VADDSD (%RAX),%XMM1,%XMM2                         ;	linear pattern;	64000
0x3e1f:	VADDSD (%RAX),%XMM2,%XMM3                         ;	linear pattern;	64000
0x3e26:	VADDSD (%RAX),%XMM3,%XMM4                         ;	linear pattern;	64000
0x3e2d:	VADDSD (%RAX),%XMM4,%XMM5                         ;	linear pattern;	64000
0x3e34:	VADDSD (%RAX),%XMM5,%XMM6                         ;	linear pattern;	64000
0x3e3b:	VADDSD (%RAX),%XMM6,%XMM0                         ;	linear pattern;	64000

Instance 1
0x3e06:	VADDSD (%RAX),%XMM0,%XMM0                         ;	linear pattern;	64000
0x3e11:	VADDSD (%RAX),%XMM0,%XMM1                         ;	linear pattern;	64000
0x3e18:	VADDSD (%RAX),%XMM1,%XMM2                         ;	linear pattern;	64000
0x3e1f:	VADDSD (%RAX),%XMM2,%XMM3                         ;	linear pattern;	64000
0x3e26:	VADDSD (%RAX),%XMM3,%XMM4                         ;	linear pattern;	64000
0x3e2d:	VADDSD (%RAX),%XMM4,%XMM5                         ;	linear pattern;	64000
0x3e34:	VADDSD (%RAX),%XMM5,%XMM6                         ;	linear pattern;	64000
0x3e3b:	VADDSD (%RAX),%XMM6,%XMM0                         ;	linear pattern;	64000

Instance 2
0x3e06:	VADDSD (%RAX),%XMM0,%XMM0                         ;	linear pattern;	64000
0x3e11:	VADDSD (%RAX),%XMM0,%XMM1                         ;	linear pattern;	64000
0x3e18:	VADDSD (%RAX),%XMM1,%XMM2                         ;	linear pattern;	64000
0x3e1f:	VADDSD (%RAX),%XMM2,%XMM3                         ;	linear pattern;	64000
0x3e26:	VADDSD (%RAX),%XMM3,%XMM4                         ;	linear pattern;	64000
0x3e2d:	VADDSD (%RAX),%XMM4,%XMM5                         ;	linear pattern;	64000
0x3e34:	VADDSD (%RAX),%XMM5,%XMM6                         ;	linear pattern;	64000
0x3e3b:	VADDSD (%RAX),%XMM6,%XMM0                         ;	linear pattern;	64000

Instance 3
0x3e06:	VADDSD (%RAX),%XMM0,%XMM0                         ;	linear pattern;	64000
0x3e11:	VADDSD (%RAX),%XMM0,%XMM1                         ;	linear pattern;	64000
0x3e18:	VADDSD (%RAX),%XMM1,%XMM2                         ;	linear pattern;	64000
0x3e1f:	VADDSD (%RAX),%XMM2,%XMM3                         ;	linear pattern;	64000
0x3e26:	VADDSD (%RAX),%XMM3,%XMM4                         ;	linear pattern;	64000
0x3e2d:	VADDSD (%RAX),%XMM4,%XMM5                         ;	linear pattern;	64000
0x3e34:	VADDSD (%RAX),%XMM5,%XMM6                         ;	linear pattern;	64000
0x3e3b:	VADDSD (%RAX),%XMM6,%XMM0                         ;	linear pattern;	64000

Instance 4
0x3e06:	VADDSD (%RAX),%XMM0,%XMM0                         ;	linear pattern;	64000
0x3e11:	VADDSD (%RAX),%XMM0,%XMM1                         ;	linear pattern;	64000
0x3e18:	VADDSD (%RAX),%XMM1,%XMM2                         ;	linear pattern;	64000
0x3e1f:	VADDSD (%RAX),%XMM2,%XMM3                         ;	linear pattern;	64000
0x3e26:	VADDSD (%RAX),%XMM3,%XMM4                         ;	linear pattern;	64000
0x3e2d:	VADDSD (%RAX),%XMM4,%XMM5                         ;	linear pattern;	64000
0x3e34:	VADDSD (%RAX),%XMM5,%XMM6                         ;	linear pattern;	64000
0x3e3b:	VADDSD (%RAX),%XMM6,%XMM0                         ;	linear pattern;	64000

Instance 5
0x3e06:	VADDSD (%RAX),%XMM0,%XMM0                         ;	linear pattern;	64000
0x3e11:	VADDSD (%RAX),%XMM0,%XMM1                         ;	linear pattern;	64000
0x3e18:	VADDSD (%RAX),%XMM1,%XMM2                         ;	linear pattern;	64000
0x3e1f:	VADDSD (%RAX),%XMM2,%XMM3                         ;	linear pattern;	64000
0x3e26:	VADDSD (%RAX),%XMM3,%XMM4                         ;	linear pattern;	64000
0x3e2d:	VADDSD (%RAX),%XMM4,%XMM5                         ;	linear pattern;	64000
0x3e34:	VADDSD (%RAX),%XMM5,%XMM6                         ;	linear pattern;	64000
0x3e3b:	VADDSD (%RAX),%XMM6,%XMM0                         ;	linear pattern;	64000

Instance 6
0x3e06:	VADDSD (%RAX),%XMM0,%XMM0                         ;	linear pattern;	64000
0x3e11:	VADDSD (%RAX),%XMM0,%XMM1                         ;	linear pattern;	64000
0x3e18:	VADDSD (%RAX),%XMM1,%XMM2                         ;	linear pattern;	64000
0x3e1f:	VADDSD (%RAX),%XMM2,%XMM3                         ;	linear pattern;	64000
0x3e26:	VADDSD (%RAX),%XMM3,%XMM4                         ;	linear pattern;	64000
0x3e2d:	VADDSD (%RAX),%XMM4,%XMM5                         ;	linear pattern;	64000
0x3e34:	VADDSD (%RAX),%XMM5,%XMM6                         ;	linear pattern;	64000
0x3e3b:	VADDSD (%RAX),%XMM6,%XMM0                         ;	linear pattern;	64000

Instance 7
0x3e06:	VADDSD (%RAX),%XMM0,%XMM0                         ;	linear pattern;	64000
0x3e11:	VADDSD (%RAX),%XMM0,%XMM1                         ;	linear pattern;	64000
0x3e18:	VADDSD (%RAX),%XMM1,%XMM2                         ;	linear pattern;	64000
0x3e1f:	VADDSD (%RAX),%XMM2,%XMM3                         ;	linear pattern;	64000
0x3e26:	VADDSD (%RAX),%XMM3,%XMM4                         ;	linear pattern;	64000
0x3e2d:	VADDSD (%RAX),%XMM4,%XMM5                         ;	linear pattern;	64000
0x3e34:	VADDSD (%RAX),%XMM5,%XMM6                         ;	linear pattern;	64000
0x3e3b:	VADDSD (%RAX),%XMM6,%XMM0                         ;	linear pattern;	64000

Instance 8
0x3e06:	VADDSD (%RAX),%XMM0,%XMM0                         ;	linear pattern;	64000
0x3e11:	VADDSD (%RAX),%XMM0,%XMM1                         ;	linear pattern;	64000
0x3e18:	VADDSD (%RAX),%XMM1,%XMM2                         ;	linear pattern;	64000
0x3e1f:	VADDSD (%RAX),%XMM2,%XMM3                         ;	linear pattern;	64000
0x3e26:	VADDSD (%RAX),%XMM3,%XMM4                         ;	linear pattern;	64000
0x3e2d:	VADDSD (%RAX),%XMM4,%XMM5                         ;	linear pattern;	64000
0x3e34:	VADDSD (%RAX),%XMM5,%XMM6                         ;	linear pattern;	64000
0x3e3b:	VADDSD (%RAX),%XMM6,%XMM0                         ;	linear pattern;	64000

Instance 9
0x3e06:	VADDSD (%RAX),%XMM0,%XMM0                         ;	linear pattern;	64000
